recording_id,t,ball_id,x,y
rec_1,18.05,5,258.35,198.97
rec_1,18.05,6,130.86,184.99
rec_1,18.05,7,44.38,38.63
rec_1,18.05,8,124.79,20.26
rec_1,18.05,9,99.05,92.33
rec_1,18.1,0,74.75,189.19
rec_1,18.1,1,333.47,121.95
rec_1,18.1,2,223.25,60.47
rec_1,18.1,3,54.31,297.06
rec_1,18.1,4,248.88,248.43
rec_1,18.1,5,252.14,203.18
rec_1,18.1,6,138.22,183.55
rec_1,18.1,7,38.32,43.05
rec_1,18.1,8,125.55,22.97
rec_1,18.1,9,99.35,99.83
rec_1,18.15,0,80.24,184.08
rec_1,18.15,1,332.45,114.52
rec_1,18.15,2,223.52,67.97
rec_1,18.15,3,47.55,293.8
rec_1,18.15,4,252.97,242.14
rec_1,18.15,5,245.91,207.35
rec_1,18.15,6,145.58,182.11
rec_1,18.15,7,32.26,47.47
rec_1,18.15,8,126.32,30.43
rec_1,18.15,9,99.66,107.32
rec_1,18.2,0,85.73,178.98
rec_1,18.2,1,331.43,107.09
rec_1,18.2,2,223.79,75.46
rec_1,18.2,3,40.79,290.55
rec_1,18.2,4,257.19,235.94
rec_1,18.2,5,239.56,211.34
rec_1,18.2,6,152.94,180.67
rec_1,18.2,7,26.2,51.88
rec_1,18.2,8,127.09,37.9
rec_1,18.2,9,99.96,114.82
rec_1,18.25,0,91.22,173.87
rec_1,18.25,1,330.41,99.66
rec_1,18.25,2,224.07,82.96
rec_1,18.25,3,34.03,287.3
rec_1,18.25,4,261.65,229.91
rec_1,18.25,5,233.05,215.06
rec_1,18.25,6,160.3,179.22
rec_1,18.25,7,20.14,56.3
rec_1,18.25,8,127.85,45.36
rec_1,18.25,9,100.26,122.31
rec_1,18.3,0,96.72,168.76
rec_1,18.3,1,329.4,92.23
rec_1,18.3,2,224.34,90.45
rec_1,18.3,3,27.28,284.04
rec_1,18.3,4,266.34,224.06
rec_1,18.3,5,226.42,218.57
rec_1,18.3,6,167.66,177.78
rec_1,18.3,7,20.02,60.72
rec_1,18.3,8,128.62,52.82
rec_1,18.3,9,100.56,129.8
rec_1,18.35,0,102.29,163.74
rec_1,18.35,1,328.38,84.8
rec_1,18.35,2,224.62,97.95
rec_1,18.35,3,20.52,280.79
rec_1,18.35,4,271.12,218.28
rec_1,18.35,5,219.76,222.01
rec_1,18.35,6,175.02,176.34
rec_1,18.35,7,26.08,65.14
rec_1,18.35,8,129.38,60.28
rec_1,18.35,9,100.89,137.3
rec_1,18.4,0,108.07,158.97
rec_1,18.4,1,327.36,77.37
rec_1,18.4,2,224.89,105.44
rec_1,18.4,3,20.25,277.54
rec_1,18.4,4,275.9,212.5
rec_1,18.4,5,213.09,225.45
rec_1,18.4,6,182.38,174.9
rec_1,18.4,7,32.14,69.56
rec_1,18.4,8,130.15,67.74
rec_1,18.4,9,101.19,144.79
rec_1,18.45,0,114.21,154.67
rec_1,18.45,1,326.34,69.94
rec_1,18.45,2,225.17,112.94
rec_1,18.45,3,27.01,274.28
rec_1,18.45,4,280.68,206.72
rec_1,18.45,5,206.42,228.88
rec_1,18.45,6,189.74,173.46
rec_1,18.45,7,38.2,73.98
rec_1,18.45,8,130.91,75.2
rec_1,18.45,9,101.2,152.29
rec_1,18.5,0,120.6,150.73
rec_1,18.5,1,325.32,62.51
rec_1,18.5,2,225.44,120.43
rec_1,18.5,3,33.77,271.03
rec_1,18.5,4,285.46,200.94
rec_1,18.5,5,199.76,232.32
rec_1,18.5,6,197.1,172.02
rec_1,18.5,7,44.26,78.4
rec_1,18.5,8,131.68,82.66
rec_1,18.5,9,100.61,159.76
rec_1,18.55,0,127.03,146.87
rec_1,18.55,1,324.3,55.08
rec_1,18.55,2,225.71,127.93
rec_1,18.55,3,40.53,267.78
rec_1,18.55,4,290.24,195.16
rec_1,18.55,5,193.09,235.76
rec_1,18.55,6,204.46,170.57
rec_1,18.55,7,50.32,82.82
rec_1,18.55,8,132.45,90.12
rec_1,18.55,9,99.58,167.19
rec_1,18.6,0,133.45,143.0
rec_1,18.6,1,323.28,47.65
rec_1,18.6,2,226.0,135.42
rec_1,18.6,3,47.28,264.52
rec_1,18.6,4,295.03,189.39
rec_1,18.6,5,186.42,239.19
rec_1,18.6,6,211.82,169.16
rec_1,18.6,7,56.38,87.24
rec_1,18.6,8,133.21,97.58
rec_1,18.6,9,98.37,174.59
rec_1,18.65,0,139.89,139.15
rec_1,18.65,1,322.26,40.22
rec_1,18.65,2,226.37,142.91
rec_1,18.65,3,54.04,261.27
rec_1,18.65,4,299.81,183.61
rec_1,18.65,5,179.76,242.63
rec_1,18.65,6,219.22,167.91
rec_1,18.65,7,62.44,91.66
rec_1,18.65,8,133.98,105.04
rec_1,18.65,9,97.13,181.99
rec_1,18.7,0,146.45,135.51
rec_1,18.7,1,321.24,32.79
rec_1,18.7,2,226.88,150.39
rec_1,18.7,3,60.8,258.02
rec_1,18.7,4,304.59,177.83
rec_1,18.7,5,173.09,246.07
rec_1,18.7,6,226.67,167.05
rec_1,18.7,7,68.49,96.08
rec_1,18.7,8,134.72,112.51
rec_1,18.7,9,95.9,189.39
rec_1,18.75,0,153.19,132.24
rec_1,18.75,1,320.23,25.36
rec_1,18.75,2,227.4,157.88
rec_1,18.75,3,67.56,254.76
rec_1,18.75,4,309.37,172.05
rec_1,18.75,5,166.43,249.5
rec_1,18.75,6,234.16,166.78
rec_1,18.75,7,74.55,100.5
rec_1,18.75,8,135.29,119.98
rec_1,18.75,9,94.67,196.79
rec_1,18.8,0,160.11,129.34
rec_1,18.8,1,319.21,18
rec_1,18.8,2,227.54,165.37
rec_1,18.8,3,74.31,251.51
rec_1,18.8,4,314.15,166.27
rec_1,18.8,5,159.76,252.94
rec_1,18.8,6,241.65,167.02
rec_1,18.8,7,80.61,104.92
rec_1,18.8,8,135.48,127.48
rec_1,18.8,9,93.43,204.19
rec_1,18.85,0,167.1,126.63
rec_1,18.85,1,318.19,25.43
rec_1,18.85,2,227.05,172.86
rec_1,18.85,3,81.07,248.26
rec_1,18.85,4,318.93,160.49
rec_1,18.85,5,153.09,256.38
rec_1,18.85,6,249.15,167.35
rec_1,18.85,7,86.67,109.34
rec_1,18.85,8,135.23,134.98
rec_1,18.85,9,92.2,211.58
rec_1,18.9,0,174.11,123.96
rec_1,18.9,1,317.17,32.86
rec_1,18.9,2,226.1,180.29
rec_1,18.9,3,87.89,245.14
rec_1,18.9,4,323.71,154.72
rec_1,18.9,5,146.43,259.81
rec_1,18.9,6,256.64,167.56
rec_1,18.9,7,92.73,113.76
rec_1,18.9,8,134.72,142.46
rec_1,18.9,9,90.98,218.98
rec_1,18.95,0,181.11,121.28
rec_1,18.95,1,316.15,40.29
rec_1,18.95,2,224.91,187.7
rec_1,18.95,3,94.85,242.34
rec_1,18.95,4,328.49,148.94
rec_1,18.95,5,139.76,263.25
rec_1,18.95,6,264.14,167.66
rec_1,18.95,7,98.79,118.18
rec_1,18.95,8,134.14,149.94
rec_1,18.95,9,89.73,226.38
rec_1,19.0,0,188.12,118.6
rec_1,19.0,1,315.13,47.72
rec_1,19.0,2,223.67,195.1
rec_1,19.0,3,102.0,240.08
rec_1,19.0,4,333.28,143.16
rec_1,19.0,5,133.1,266.69
rec_1,19.0,6,271.64,167.73
rec_1,19.0,7,104.85,122.6
rec_1,19.0,8,133.56,157.41
rec_1,19.0,9,88.18,233.72
rec_1,19.05,0,195.13,115.93
rec_1,19.05,1,314.11,55.15
rec_1,19.05,2,222.43,202.49
rec_1,19.05,3,109.24,238.12
rec_1,19.05,4,338.06,137.38
rec_1,19.05,5,126.48,270.23
rec_1,19.05,6,279.14,167.8
rec_1,19.05,7,110.92,127.01
rec_1,19.05,8,133.0,164.89
rec_1,19.05,9,86.07,240.91
rec_1,19.1,0,202.13,113.25
rec_1,19.1,1,313.09,62.58
rec_1,19.1,2,221.19,209.89
rec_1,19.1,3,116.45,236.05
rec_1,19.1,4,342.84,131.6
rec_1,19.1,5,119.97,273.94
rec_1,19.1,6,286.64,167.87
rec_1,19.1,7,116.99,131.41
rec_1,19.1,8,132.48,172.37
rec_1,19.1,9,83.55,247.97
rec_1,19.15,0,209.14,110.58
rec_1,19.15,1,312.07,70.01
rec_1,19.15,2,219.95,217.29
rec_1,19.15,3,123.61,233.82
rec_1,19.15,4,347.62,125.82
rec_1,19.15,5,113.55,277.82
rec_1,19.15,6,294.14,167.94
rec_1,19.15,7,123.09,135.77
rec_1,19.15,8,131.98,179.86
rec_1,19.15,9,80.81,254.96
rec_1,19.2,0,216.15,107.9
rec_1,19.2,1,311.06,77.44
rec_1,19.2,2,218.71,224.68
rec_1,19.2,3,130.76,231.55
rec_1,19.2,4,352.4,120.04
rec_1,19.2,5,107.22,281.84
rec_1,19.2,6,301.64,168.0
rec_1,19.2,7,129.2,140.12
rec_1,19.2,8,131.49,187.34
rec_1,19.2,9,77.93,261.88
rec_1,19.25,0,223.15,105.23
rec_1,19.25,1,310.04,84.87
rec_1,19.25,2,217.47,232.08
rec_1,19.25,3,137.92,229.34
rec_1,19.25,4,357.18,114.27
rec_1,19.25,5,101.0,286.04
rec_1,19.25,6,309.14,168.07
rec_1,19.25,7,135.32,144.46
rec_1,19.25,8,130.99,194.82
rec_1,19.25,9,74.84,268.71
rec_1,19.3,0,230.16,102.55
rec_1,19.3,1,309.02,92.3
rec_1,19.3,2,216.22,239.48
rec_1,19.3,3,145.15,227.35
rec_1,19.3,4,361.96,108.49
rec_1,19.3,5,94.96,290.48
rec_1,19.3,6,316.64,168.14
rec_1,19.3,7,141.43,148.81
rec_1,19.3,8,130.43,202.3
rec_1,19.3,9,71.47,275.41
rec_1,19.35,0,237.17,99.87
rec_1,19.35,1,308.0,99.74
rec_1,19.35,2,214.98,246.87
rec_1,19.35,3,152.46,225.67
rec_1,19.35,4,366.74,102.71
rec_1,19.35,5,89.13,295.2
rec_1,19.35,6,324.14,168.21
rec_1,19.35,7,147.54,153.15
rec_1,19.35,8,129.65,209.76
rec_1,19.35,9,67.77,281.93
rec_1,19.4,0,244.17,97.2
rec_1,19.4,1,306.98,107.17
rec_1,19.4,2,213.74,254.27
rec_1,19.4,3,159.83,224.27
rec_1,19.4,4,371.53,96.93
rec_1,19.4,5,83.58,300.24
rec_1,19.4,6,331.64,168.28
rec_1,19.4,7,153.66,157.5
rec_1,19.4,8,128.55,217.18
rec_1,19.4,9,63.69,288.23
rec_1,19.45,0,251.18,94.52
rec_1,19.45,1,305.96,114.6
rec_1,19.45,2,212.5,261.67
rec_1,19.45,3,167.22,222.98
rec_1,19.45,4,375,91.15
rec_1,19.45,5,78.35,305.61
rec_1,19.45,6,339.14,168.35
rec_1,19.45,7,159.77,161.84
rec_1,19.45,8,127.17,224.55
rec_1,19.45,9,59.22,294.25
rec_1,19.5,0,258.19,91.85
rec_1,19.5,1,304.94,122.03
rec_1,19.5,2,211.26,269.06
rec_1,19.5,3,174.61,221.72
rec_1,19.5,4,370.22,85.37
rec_1,19.5,5,73.48,311.31
rec_1,19.5,6,346.64,168.42
rec_1,19.5,7,165.88,166.19
rec_1,19.5,8,125.65,231.9
rec_1,19.5,9,54.36,299.96
rec_1,19.55,0,265.19,89.17
rec_1,19.55,1,303.92,129.46
rec_1,19.55,2,210.02,276.46
rec_1,19.55,3,182.0,220.45
rec_1,19.55,4,365.44,79.6
rec_1,19.55,5,68.99,317.32
rec_1,19.55,6,354.14,168.49
rec_1,19.55,7,172.0,170.53
rec_1,19.55,8,124.13,239.24
rec_1,19.55,9,49.15,305.35
rec_1,19.6,0,272.2,86.5
rec_1,19.6,1,302.91,136.89
rec_1,19.6,2,208.78,283.86
rec_1,19.6,3,189.4,219.19
rec_1,19.6,4,360.66,73.82
rec_1,19.6,5,64.89,322
rec_1,19.6,6,361.64,168.56
rec_1,19.6,7,178.11,174.88
rec_1,19.6,8,122.61,246.59
rec_1,19.6,9,43.61,310.41
rec_1,19.65,0,279.21,83.82
rec_1,19.65,1,301.89,144.32
rec_1,19.65,2,207.53,291.25
rec_1,19.65,3,196.79,217.96
rec_1,19.65,4,355.87,68.04
rec_1,19.65,5,61.09,315.54
rec_1,19.65,6,369.14,168.63
rec_1,19.65,7,184.24,179.21
rec_1,19.65,8,121.09,253.93
rec_1,19.65,9,37.8,315.15
rec_1,19.7,0,286.21,81.14
rec_1,19.7,1,300.87,151.75
rec_1,19.7,2,206.29,298.65
rec_1,19.7,3,204.21,216.84
rec_1,19.7,4,351.09,62.26
rec_1,19.7,5,57.63,308.89
rec_1,19.7,6,375,168.7
rec_1,19.7,7,190.4,183.48
rec_1,19.7,8,119.57,261.27
rec_1,19.7,9,31.81,319.66
rec_1,19.75,0,293.22,78.47
rec_1,19.75,1,299.85,159.18
rec_1,19.75,2,205.05,306.05
rec_1,19.75,3,211.66,215.93
rec_1,19.75,4,346.31,56.48
rec_1,19.75,5,54.5,302.07
rec_1,19.75,6,367.5,168.77
rec_1,19.75,7,196.63,187.65
rec_1,19.75,8,118.04,268.62
rec_1,19.75,9,25.74,320.55
rec_1,19.8,0,300.22,75.79
rec_1,19.8,1,298.83,166.61
rec_1,19.8,2,203.81,313.44
rec_1,19.8,3,219.13,215.3
rec_1,19.8,4,341.53,50.7
rec_1,19.8,5,51.61,295.15
rec_1,19.8,6,360.0,168.84
rec_1,19.8,7,202.95,191.7
rec_1,19.8,8,116.52,275.96
rec_1,19.8,9,19.56,316.31
rec_1,19.85,0,307.23,73.12
rec_1,19.85,1,297.81,174.04
rec_1,19.85,2,202.57,320.84
rec_1,19.85,3,226.62,214.98
rec_1,19.85,4,336.76,44.92
rec_1,19.85,5,48.88,288.16
rec_1,19.85,6,352.5,168.91
rec_1,19.85,7,209.33,195.63
rec_1,19.85,8,115.0,283.3
rec_1,19.85,9,22.17,312.17
rec_1,19.9,0,314.26,70.5
rec_1,19.9,1,296.79,181.47
rec_1,19.9,2,201.33,317.07
rec_1,19.9,3,234.12,214.97
rec_1,19.9,4,332.08,39.06
rec_1,19.9,5,46.34,281.11
rec_1,19.9,6,345.0,168.98
rec_1,19.9,7,215.79,199.45
rec_1,19.9,8,113.48,290.65
rec_1,19.9,9,28.44,308.06
rec_1,19.95,0,321.33,68.0
rec_1,19.95,1,295.77,188.9
rec_1,19.95,2,200.09,309.67
rec_1,19.95,3,241.61,215.25
rec_1,19.95,4,327.55,33.08
rec_1,19.95,5,44.01,273.98
rec_1,19.95,6,337.5,169.04
rec_1,19.95,7,222.28,203.2
rec_1,19.95,8,111.95,297.99
rec_1,19.95,9,34.78,304.05
rec_1,20.0,0,328.47,65.69
rec_1,20.0,1,294.74,196.33
rec_1,20.0,2,198.84,302.28
rec_1,20.0,3,249.1,215.77
rec_1,20.0,4,323.15,27.01
rec_1,20.0,5,41.84,266.8
rec_1,20.0,6,330.0,169.11
rec_1,20.0,7,228.78,206.94
rec_1,20.0,8,110.43,305.34
rec_1,20.0,9,41.22,300.21
rec_1,20.05,0,335.65,63.52
rec_1,20.05,1,293.69,203.76
rec_1,20.05,2,197.6,294.88
rec_1,20.05,3,256.57,216.44
rec_1,20.05,4,318.81,20.89
rec_1,20.05,5,39.76,259.59
rec_1,20.05,6,322.5,169.14
rec_1,20.05,7,235.25,210.73
rec_1,20.05,8,108.91,312.68
rec_1,20.05,9,47.78,296.57
rec_1,20.1,0,342.83,61.39
rec_1,20.1,1,292.77,211.2
rec_1,20.1,2,196.36,287.48
rec_1,20.1,3,264.02,217.26
rec_1,20.1,4,314.48,20.04
rec_1,20.1,5,37.69,252.38
rec_1,20.1,6,315.0,169.15
rec_1,20.1,7,241.66,214.64
rec_1,20.1,8,107.39,320.02
rec_1,20.1,9,54.42,293.08
rec_1,20.15,0,350.02,59.25
rec_1,20.15,1,292.17,218.67
rec_1,20.15,2,195.12,280.09
rec_1,20.15,3,271.46,218.19
rec_1,20.15,4,310.15,26.16
rec_1,20.15,5,35.62,245.18
rec_1,20.15,6,307.5,169.16
rec_1,20.15,7,247.94,218.73
rec_1,20.15,8,105.87,317.1
rec_1,20.15,9,61.08,289.64
rec_1,20.2,0,357.21,57.11
rec_1,20.2,1,292.15,226.17
rec_1,20.2,2,193.88,272.69
rec_1,20.2,3,278.91,219.08
rec_1,20.2,4,305.82,32.29
rec_1,20.2,5,33.54,237.97
rec_1,20.2,6,300.0,169.17
rec_1,20.2,7,254.06,223.07
rec_1,20.2,8,104.34,309.76
rec_1,20.2,9,67.75,286.2
rec_1,20.25,0,364.4,54.98
rec_1,20.25,1,292.81,233.64
rec_1,20.25,2,192.64,265.29
rec_1,20.25,3,286.39,219.61
rec_1,20.25,4,301.49,38.41
rec_1,20.25,5,31.47,230.76
rec_1,20.25,6,292.5,169.18
rec_1,20.25,7,259.93,227.73
rec_1,20.25,8,102.87,302.41
rec_1,20.25,9,74.39,282.71
rec_1,20.3,0,371.59,52.84
rec_1,20.3,1,293.92,241.06
rec_1,20.3,2,191.4,257.9
rec_1,20.3,3,293.89,219.48
rec_1,20.3,4,297.16,44.54
rec_1,20.3,5,29.4,223.55
rec_1,20.3,6,285.0,169.19
rec_1,20.3,7,265.5,232.75
rec_1,20.3,8,101.57,295.02
rec_1,20.3,9,80.92,279.02
rec_1,20.35,0,372.6,50.71
rec_1,20.35,1,295.27,248.43
rec_1,20.35,2,190.15,250.5
rec_1,20.35,3,301.35,218.74
rec_1,20.35,4,292.83,50.66
rec_1,20.35,5,27.32,216.35
rec_1,20.35,6,277.5,169.2
rec_1,20.35,7,270.76,238.1
rec_1,20.35,8,100.55,287.59
rec_1,20.35,9,87.24,274.99
rec_1,20.4,0,365.41,48.57
rec_1,20.4,1,296.83,255.77
rec_1,20.4,2,188.91,243.1
rec_1,20.4,3,308.76,217.6
rec_1,20.4,4,288.5,56.78
rec_1,20.4,5,25.25,209.14
rec_1,20.4,6,270.0,169.21
rec_1,20.4,7,275.74,243.7
rec_1,20.4,8,99.91,280.12
rec_1,20.4,9,93.25,270.51
rec_1,20.45,0,358.22,46.44
rec_1,20.45,1,298.64,263.05
rec_1,20.45,2,187.67,235.71
rec_1,20.45,3,316.15,216.29
rec_1,20.45,4,284.17,62.91
rec_1,20.45,5,23.18,201.93
rec_1,20.45,6,262.5,169.22
rec_1,20.45,7,280.53,249.47
rec_1,20.45,8,99.61,272.62
rec_1,20.45,9,98.81,265.48
rec_1,20.5,0,351.03,44.3
rec_1,20.5,1,300.74,270.25
rec_1,20.5,2,186.43,228.31
rec_1,20.5,3,323.53,214.97
rec_1,20.5,4,279.84,69.03
rec_1,20.5,5,21.1,194.72
rec_1,20.5,6,255.0,169.22
rec_1,20.5,7,285.23,255.32
rec_1,20.5,8,99.34,265.13
rec_1,20.5,9,103.98,260.04
rec_1,20.55,0,343.85,42.17
rec_1,20.55,1,303.08,277.37
rec_1,20.55,2,185.19,220.91
rec_1,20.55,3,330.91,213.66
rec_1,20.55,4,275.51,75.15
rec_1,20.55,5,19.03,187.51
rec_1,20.55,6,247.5,169.23
rec_1,20.55,7,289.87,261.21
rec_1,20.55,8,98.54,257.68
rec_1,20.55,9,109.12,254.58
rec_1,20.6,0,336.66,40.03
rec_1,20.6,1,305.58,284.44
rec_1,20.6,2,183.95,213.52
rec_1,20.6,3,338.3,212.34
rec_1,20.6,4,271.18,81.28
rec_1,20.6,5,18.69,180.31
rec_1,20.6,6,240.0,169.24
rec_1,20.6,7,294.51,267.11
rec_1,20.6,8,97.05,250.33
rec_1,20.6,9,114.49,249.35
rec_1,20.65,0,329.47,37.89
rec_1,20.65,1,308.19,291.47
rec_1,20.65,2,182.71,206.12
rec_1,20.65,3,345.68,211.02
rec_1,20.65,4,266.85,87.4
rec_1,20.65,5,20.76,173.1
rec_1,20.65,6,232.5,169.25
rec_1,20.65,7,299.18,272.97
rec_1,20.65,8,94.99,243.12
rec_1,20.65,9,120.12,244.39
rec_1,20.7,0,322.28,35.76
rec_1,20.7,1,310.85,298.49
rec_1,20.7,2,181.47,198.72
rec_1,20.7,3,353.06,209.7
rec_1,20.7,4,262.52,93.53
rec_1,20.7,5,22.84,165.89
rec_1,20.7,6,225.0,169.26
rec_1,20.7,7,303.95,278.76
rec_1,20.7,8,92.53,236.03
rec_1,20.7,9,125.93,239.66
rec_1,20.75,0,315.09,33.62
rec_1,20.75,1,313.49,305.51
rec_1,20.75,2,180.22,191.33
rec_1,20.75,3,360.45,208.39
rec_1,20.75,4,258.19,99.65
rec_1,20.75,5,24.91,158.68
rec_1,20.75,6,217.5,169.27
rec_1,20.75,7,308.87,284.43
rec_1,20.75,8,89.85,229.03
rec_1,20.75,9,131.86,235.06
rec_1,20.8,0,307.9,31.49
rec_1,20.8,1,316.07,312.55
rec_1,20.8,2,178.91,183.94
rec_1,20.8,3,367.83,207.07
rec_1,20.8,4,253.86,105.77
rec_1,20.8,5,26.98,151.48
rec_1,20.8,6,210.0,169.24
rec_1,20.8,7,313.97,289.92
rec_1,20.8,8,87.1,222.05
rec_1,20.8,9,137.83,230.53
rec_1,20.85,0,300.71,29.35
rec_1,20.85,1,318.54,319.63
rec_1,20.85,2,177.36,176.61
rec_1,20.85,3,375,205.75
rec_1,20.85,4,249.53,111.9
rec_1,20.85,5,29.06,144.27
rec_1,20.85,6,202.5,169.1
rec_1,20.85,7,319.29,295.2
rec_1,20.85,8,84.35,215.07
rec_1,20.85,9,143.81,225.99
rec_1,20.9,0,293.52,27.22
rec_1,20.9,1,320.95,317.27
rec_1,20.9,2,175.4,169.37
rec_1,20.9,3,367.62,204.44
rec_1,20.9,4,245.2,118.02
rec_1,20.9,5,31.13,137.06
rec_1,20.9,6,195.01,168.84
rec_1,20.9,7,324.85,300.23
rec_1,20.9,8,81.59,208.1
rec_1,20.9,9,149.78,221.45
rec_1,20.95,0,286.33,25.08
rec_1,20.95,1,323.38,310.17
rec_1,20.95,2,172.96,162.28
rec_1,20.95,3,360.23,203.12
rec_1,20.95,4,240.87,124.14
rec_1,20.95,5,33.2,129.85
rec_1,20.95,6,187.51,168.56
rec_1,20.95,7,330.76,304.85
rec_1,20.95,8,78.83,201.12
rec_1,20.95,9,155.75,216.92
rec_1,21.0,0,279.14,22.95
rec_1,21.0,1,325.4,302.95
rec_1,21.0,2,170.11,155.34
rec_1,21.0,3,352.85,201.8
rec_1,21.0,4,236.54,130.27
rec_1,21.0,5,35.28,122.64
rec_1,21.0,6,180.01,168.52
rec_1,21.0,7,337.03,308.97
rec_1,21.0,8,76.08,194.15
rec_1,21.0,9,161.72,212.38
rec_1,21.05,0,271.95,20.81
rec_1,21.05,1,326.81,295.59
rec_1,21.05,2,167.13,148.46
rec_1,21.05,3,345.47,200.48
rec_1,21.05,4,232.2,136.39
rec_1,21.05,5,37.35,115.44
rec_1,21.05,6,172.53,168.93
rec_1,21.05,7,343.35,313.0
rec_1,21.05,8,73.32,187.17
rec_1,21.05,9,167.7,207.85
rec_1,21.1,0,264.76,18.67
rec_1,21.1,1,327.84,288.16
rec_1,21.1,2,164.2,141.55
rec_1,21.1,3,338.08,199.17
rec_1,21.1,4,227.87,142.51
rec_1,21.1,5,39.42,108.23
rec_1,21.1,6,165.07,169.71
rec_1,21.1,7,349.63,317.11
rec_1,21.1,8,70.57,180.2
rec_1,21.1,9,173.75,203.42
rec_1,21.15,0,257.57,19.42
rec_1,21.15,1,328.73,280.71
rec_1,21.15,2,161.39,134.6
rec_1,21.15,3,330.7,197.85
rec_1,21.15,4,223.54,148.64
rec_1,21.15,5,41.5,101.02
rec_1,21.15,6,157.62,170.62
rec_1,21.15,7,355.87,321.27
rec_1,21.15,8,67.81,173.22
rec_1,21.15,9,179.92,199.16
rec_1,21.2,0,250.38,21.56
rec_1,21.2,1,329.6,273.26
rec_1,21.2,2,158.67,127.61
rec_1,21.2,3,323.32,196.53
rec_1,21.2,4,219.21,154.76
rec_1,21.2,5,43.57,93.81
rec_1,21.2,6,150.18,171.57
rec_1,21.2,7,362.1,319.22
rec_1,21.2,8,65.05,166.25
rec_1,21.2,9,186.21,195.07
rec_1,21.25,0,243.19,23.69
rec_1,21.25,1,330.47,265.81
rec_1,21.25,2,155.97,120.61
rec_1,21.25,3,315.93,195.22
rec_1,21.25,4,214.88,160.89
rec_1,21.25,5,45.64,86.61
rec_1,21.25,6,142.74,172.51
rec_1,21.25,7,368.34,315.05
rec_1,21.25,8,62.3,159.27
rec_1,21.25,9,192.54,191.04
rec_1,21.3,0,236.0,25.83
rec_1,21.3,1,331.33,258.36
rec_1,21.3,2,153.28,113.61
rec_1,21.3,3,308.55,193.9
rec_1,21.3,4,210.55,167.01
rec_1,21.3,5,47.72,79.4
rec_1,21.3,6,135.3,173.46
rec_1,21.3,7,374.57,310.88
rec_1,21.3,8,59.54,152.3
rec_1,21.3,9,198.9,187.08
rec_1,21.35,0,228.81,27.97
rec_1,21.35,1,332.2,250.92
rec_1,21.35,2,150.58,106.62
rec_1,21.35,3,301.17,192.58
rec_1,21.35,4,206.17,173.1
rec_1,21.35,5,49.79,72.19
rec_1,21.35,6,127.86,174.4
rec_1,21.35,7,370.84,306.71
rec_1,21.35,8,56.79,145.32
rec_1,21.35,9,205.4,183.33
rec_1,21.4,0,221.62,30.1
rec_1,21.4,1,333.07,243.47
rec_1,21.4,2,147.88,99.62
rec_1,21.4,3,293.78,191.26
rec_1,21.4,4,201.45,178.92
rec_1,21.4,5,51.86,64.98
rec_1,21.4,6,120.42,175.34
rec_1,21.4,7,364.61,302.54
rec_1,21.4,8,54.03,138.35
rec_1,21.4,9,212.17,180.1
rec_1,21.45,0,214.43,32.24
rec_1,21.45,1,333.94,236.02
rec_1,21.45,2,145.19,92.62
rec_1,21.45,3,286.4,189.95
rec_1,21.45,4,196.3,184.37
rec_1,21.45,5,53.94,57.77
rec_1,21.45,6,112.98,176.28
rec_1,21.45,7,358.38,298.37
rec_1,21.45,8,51.28,131.37
rec_1,21.45,9,219.1,177.24
rec_1,21.5,0,207.24,34.37
rec_1,21.5,1,334.81,228.57
rec_1,21.5,2,142.49,85.62
rec_1,21.5,3,279.02,188.63
rec_1,21.5,4,190.98,189.65
rec_1,21.5,5,56.01,50.57
rec_1,21.5,6,105.54,177.23
rec_1,21.5,7,352.14,294.2
rec_1,21.5,8,48.52,124.39
rec_1,21.5,9,226.05,174.43
rec_1,21.55,0,200.05,36.51
rec_1,21.55,1,335.68,221.12
rec_1,21.55,2,139.8,78.62
rec_1,21.55,3,271.63,187.31
rec_1,21.55,4,185.61,194.89
rec_1,21.55,5,58.08,43.36
rec_1,21.55,6,98.1,178.17
rec_1,21.55,7,345.91,290.03
rec_1,21.55,8,45.76,117.42
rec_1,21.55,9,233.01,171.62
rec_1,21.6,0,192.87,38.64
rec_1,21.6,1,336.55,213.67
rec_1,21.6,2,137.1,71.62
rec_1,21.6,3,264.24,186.02
rec_1,21.6,4,180.24,200.13
rec_1,21.6,5,60.16,36.15
rec_1,21.6,6,90.66,179.11
rec_1,21.6,7,339.67,285.87
rec_1,21.6,8,43.01,110.44
rec_1,21.6,9,239.93,168.74
rec_1,21.65,0,185.68,40.78
rec_1,21.65,1,337.42,206.22
rec_1,21.65,2,134.41,64.62
rec_1,21.65,3,256.83,184.9
rec_1,21.65,4,174.87,205.36
rec_1,21.65,5,62.23,28.94
rec_1,21.65,6,83.22,180.05
rec_1,21.65,7,333.44,281.7
rec_1,21.65,8,40.25,103.47
rec_1,21.65,9,246.73,165.58
rec_1,21.7,0,178.49,42.92
rec_1,21.7,1,338.29,198.77
rec_1,21.7,2,131.71,57.62
rec_1,21.7,3,249.37,184.17
rec_1,21.7,4,169.5,210.6
rec_1,21.7,5,64.3,21.74
rec_1,21.7,6,75.78,181.0
rec_1,21.7,7,327.2,277.53
rec_1,21.7,8,37.5,96.49
rec_1,21.7,9,253.32,161.99
rec_1,21.75,0,171.3,45.05
